,initial_investment,subsequent_investment,total_net_assets,year_to_date_return,day50_moving_average,day200_moving_average,week52_high_low_change,week52_high_low_change_perc,week52_high,week52_high_change,week52_high_change_perc,week52_low,week52_low_change,week52_low_change_perc,fund_yield,morningstar_overall_rating,morningstar_risk_rating,last_dividend,last_cap_gain,annual_holdings_turnover,fund_annual_report_net_expense_ratio,category_annual_report_net_expense_ratio,fund_prospectus_net_expense_ratio,fund_prospectus_gross_expense_ratio,fund_max_12b1_fee,fund_max_front_end_sales_load,category_max_front_end_sales_load,fund_max_deferred_sales_load,category_max_deferred_sales_load,fund_year3_expense_projection,fund_year5_expense_projection,fund_year10_expense_projection,asset_cash,asset_stocks,asset_bonds,asset_others,asset_preferred,asset_convertible,fund_sector_basic_materials,fund_sector_communication_services,fund_sector_consumer_cyclical,fund_sector_consumer_defensive,fund_sector_energy,fund_sector_financial_services,fund_sector_healthcare,fund_sector_industrials,fund_sector_real_estate,fund_sector_technology,fund_sector_utilities,fund_price_book_ratio,category_price_book_ratio,fund_price_cashflow_ratio,category_price_cashflow_ratio,fund_price_earning_ratio,category_price_earning_ratio,fund_price_sales_ratio,category_price_sales_ratio,fund_median_market_cap,category_median_market_cap,fund_year3_earnings_growth,category_year3_earnings_growth,fund_bond_maturity,category_bond_maturity,fund_bond_duration,category_bond_duration,fund_bonds_us_government,fund_bonds_aaa,fund_bonds_aa,fund_bonds_a,fund_bonds_bbb,fund_bonds_bb,fund_bonds_b,fund_bonds_below_b,fund_bonds_others,top10_holdings_total_assets,morningstar_return_rating,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_last_bull_market,category_return_last_bull_market,fund_return_last_bear_market,category_return_last_bear_market,years_up,years_down,fund_return_2020,category_return_2020,fund_return_2019,category_return_2019,fund_return_2018,category_return_2018,fund_return_2017,category_return_2017,fund_return_2016,category_return_2016,fund_return_2015,category_return_2015,fund_return_2014,category_return_2014,fund_return_2013,category_return_2013,fund_return_2012,category_return_2012,fund_return_2011,category_return_2011,fund_return_2010,category_return_2010,fund_return_2009,category_return_2009,fund_return_2008,category_return_2008,fund_return_2007,category_return_2007,fund_return_2006,category_return_2006,fund_return_2005,category_return_2005,fund_return_2004,category_return_2004,fund_return_2003,category_return_2003,fund_return_2002,category_return_2002,fund_return_2001,category_return_2001,fund_return_2000,category_return_2000,quarters_up,quarters_down,fund_return_2021_q3,fund_return_2021_q2,fund_return_2021_q1,fund_return_2020_q4,fund_return_2020_q3,fund_return_2020_q2,fund_return_2020_q1,fund_return_2019_q4,fund_return_2019_q3,fund_return_2019_q2,fund_return_2019_q1,fund_return_2018_q4,fund_return_2018_q3,fund_return_2018_q2,fund_return_2018_q1,fund_return_2017_q4,fund_return_2017_q3,fund_return_2017_q2,fund_return_2017_q1,fund_return_2016_q4,fund_return_2016_q3,fund_return_2016_q2,fund_return_2016_q1,fund_return_2015_q4,fund_return_2015_q3,fund_return_2015_q2,fund_return_2015_q1,fund_return_2014_q4,fund_return_2014_q3,fund_return_2014_q2,fund_return_2014_q1,fund_return_2013_q4,fund_return_2013_q3,fund_return_2013_q2,fund_return_2013_q1,fund_return_2012_q4,fund_return_2012_q3,fund_return_2012_q2,fund_return_2012_q1,fund_return_2011_q4,fund_return_2011_q3,fund_return_2011_q2,fund_return_2011_q1,fund_return_2010_q4,fund_return_2010_q3,fund_return_2010_q2,fund_return_2010_q1,fund_return_2009_q4,fund_return_2009_q3,fund_return_2009_q2,fund_return_2009_q1,fund_return_2008_q4,fund_return_2008_q3,fund_return_2008_q2,fund_return_2008_q1,fund_return_2007_q4,fund_return_2007_q3,fund_return_2007_q2,fund_return_2007_q1,fund_return_2006_q4,fund_return_2006_q3,fund_return_2006_q2,fund_return_2006_q1,fund_return_2005_q4,fund_return_2005_q3,fund_return_2005_q2,fund_return_2005_q1,fund_return_2004_q4,fund_return_2004_q3,fund_return_2004_q2,fund_return_2004_q1,fund_return_2003_q4,fund_return_2003_q3,fund_return_2003_q2,fund_return_2003_q1,fund_return_2002_q4,fund_return_2002_q3,fund_return_2002_q2,fund_return_2002_q1,fund_return_2001_q4,fund_return_2001_q3,fund_return_2001_q2,fund_return_2001_q1,fund_return_2000_q4,fund_return_2000_q3,fund_return_2000_q2,fund_return_2000_q1,fund_alpha_3years,fund_beta_3years,fund_mean_annual_return_3years,fund_r_squared_3years,fund_stdev_3years,fund_sharpe_ratio_3years,fund_treynor_ratio_3years,fund_alpha_5years,fund_beta_5years,fund_mean_annual_return_5years,fund_r_squared_5years,fund_stdev_5years,fund_sharpe_ratio_5years,fund_treynor_ratio_5years,fund_alpha_10years,fund_beta_10years,fund_mean_annual_return_10years,fund_r_squared_10years,fund_stdev_10years,fund_sharpe_ratio_10years,fund_treynor_ratio_10years,fund_return_category_rank_ytd,fund_return_category_rank_1month,fund_return_category_rank_3months,fund_return_category_rank_1year,fund_return_category_rank_3years,fund_return_category_rank_5years,load_adj_return_1year,load_adj_return_3years,load_adj_return_5years,load_adj_return_10years,sustainability_score,sustainability_rank,esg_peer_count,esg_score,peer_esg_min,peer_esg_avg,peer_esg_max,environment_score,peer_environment_min,peer_environment_avg,peer_environment_max,social_score,peer_social_min,peer_social_avg,peer_social_max,governance_score,peer_governance_min,peer_governance_avg,peer_governance_max
fund_return_2015_q4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5000059466996934,,,,,,,0.5607781620607624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6519638480109836,0.6647430989119127,0.7149016498895647,0.6577256607364071,0.7665693043531534,0.7110141032731885,0.6259122277220017,0.6354832750391118,,,,,,,0.6837765787770977,0.6807908717972958,,,0.6408144179016442,0.600033205447859,,,,,,,0.6185266351754044,0.5912985518393953,,,,,,,,,-0.5427737991691087,,,,,,,,,,,,-0.649603366664586,-0.634832746853304,,-0.558153402996221,,,,,,,,,0.547074947855806,,,0.5973749851455964,,,0.5954793534237667,-0.5286453630311253,,,,0.5504380451541865,,0.5536033429942941,0.5682653771672683,,,,,1.0,,,,,,,,0.6518193906528554,0.526871946902346,,0.5178923956506014,,,,0.6278290599790675,,,,,,0.5251926119069705,-0.5670606241915855,,,,,,,,,-0.5553282654605121,,,,,,,,,,,,,0.5640712112624918,,,,0.5155116508864972,,0.5466810548406518,,,-0.5865063735297732,-0.5803790459504159,,0.5192505163143485,-0.5396885189833158,,-0.5357630161075426,,,,,,,0.6559836112055455,,,,,,,0.6805610563919665,,,0.5647851311064145,,,,0.7598632768166592,,,,,,,,,,,,0.6597770925207994,0.6926661000372366,0.7630985854190477,,,,,,,,,,,,,,,,,,,
fund_return_2015_q3,,,,,,,,-0.546775391286787,,,,,,,,,,,-0.5088685441887789,,,,,,,,-0.6146835130092068,,,,,,,-0.6408774174298087,0.6151702865398194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5596470747067465,,,,-0.5098242940172296,-0.622326204090248,-0.6838778956145278,,,,-0.5414662850467479,,,-0.5773954167522395,-0.5865434913283093,0.8263773633236332,0.7665177698206947,,,,,-0.5688776383691427,-0.5580752148034791,0.6506131519570434,0.723044316963999,-0.5788942705812343,-0.5819839859175594,,,0.573471444338452,0.5481626443441716,,,-0.523622044497771,-0.5148411104974153,,,0.6382214535092132,0.6579618888581,-0.6172604801603335,-0.6299948783155415,-0.6371409900080985,-0.6361208671776454,0.7378357623728705,0.7181724551785834,,,-0.5302681723341638,-0.5460258857143911,-0.5750778259863945,-0.6179785643965608,-0.5117535421425166,-0.544325412200053,-0.7526784031218853,-0.7614813359246884,0.5609845904437097,0.5382040991094356,,,,,,,0.5049529944952993,,,-0.7370140539193571,,-0.7161467817821112,0.7514235856177808,-0.7458749434922256,0.5440270896747889,,-0.6498572125427483,0.6840170250783979,,,,-0.5126296126520803,-0.6544835393136258,,-0.5389580422464989,,-0.6736033962349129,,,,1.0,,,,,,,-0.5089467015332337,-0.7030565131341852,,,,-0.6332334119521758,0.7154929789187907,-0.6152083156056376,-0.5374951833238621,0.8014365004965661,,,-0.7464953664071993,-0.7254183662798003,0.6014325033981212,,-0.5850116481915585,-0.6178059412752971,-0.6917014791948624,,0.6641633945699897,0.61795740295394,,0.5879009581140743,,,-0.7234397512056329,,-0.742681987552396,,,-0.6363644128746226,,-0.7249339530946856,,,-0.6644966567590523,,,,-0.8185045888643647,-0.6258686152271072,-0.7365296106234279,,,0.723572520319834,0.5018523480067357,,-0.6389016103683538,0.5991798451755169,,,,,,,,,-0.5267057291087985,,-0.6879189087817903,,,,,-0.5990970346928216,,-0.6854633405350761,,,,,,,-0.7044138625293347,,,,,,,,,-0.6985820133748937,,-0.52721734970523,,,,,,,,,,,,,,,,,,,,
fund_return_2015_q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5095802844405684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2015_q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2014_q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635376983625791,0.6246082079328991,,,,,,,,,,,,,,,,,,,0.7527114374714511,0.6597530169819902,0.5048352296154661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6876903258580456,,,,,,,,,,,,0.5033936873233528,0.5214038548971068,,,,,,,,,,,,,,1.0,,,,,,0.5210514102807666,0.5672169071862914,,,,,0.5113911854011194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5934890993695032,,,,,,,,,,,,,,0.6270859926710725,,,,,,,,,,,,,,,,,,,
fund_return_2014_q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5162355435410473,,,,,,,,,,,,,,,,,,,,,,,,,0.5171411246013453,,,,,,,,0.5599764150762988,0.6408697654697172,,,,,,,0.5913067453534986,0.5130251099027922,,,,,0.5069879850678863,0.5300446705140747,,-0.5158157812252395,,,,,,,,,,,,-0.5410865411528624,,-0.5311865827244789,,,,,,,,,0.7332953571190102,,,,,,0.5185594415127465,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5278233462964419,,,-0.5935783714609649,,,,,,,,,-0.5181386916826966,-0.5261686934545986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2014_q2,,,,,,,,,,,,,,,,,,,0.5948463642860312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6522128344155441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5145704882218538,,,,,,,,0.539819737029584,,,,0.5265858022721818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2014_q1,,,,,,,,,,,,,,,,,,,-0.539667737940978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2013_q4,,,,0.6750917118923266,,,,0.5452156892073161,,,,,,,,,,,,,,,,,,,0.6896435564591804,,,,,,,0.7022467474636198,-0.6592731144648907,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5231883373862902,,,,,,,,,,,,,,0.6748668679354637,0.6079070716528895,,,,0.5242525759489561,0.7718595594347012,0.6580963212892114,0.6261538313557187,0.7045073124226685,0.7041158708464603,0.7713789858395379,0.8267727696001885,0.816806818113785,0.8010656065792091,0.8216427483113397,-0.7059902085894204,-0.7148851550310048,,,,,0.7249228345065485,0.7501355917391896,,,0.613148596713727,0.6016791533082747,,,,,,,0.9233345561143235,0.8801751832130545,0.5891888892802565,0.5592114812883293,,,0.5034930519858817,,,,-0.6967944920150557,-0.6533087793364732,,,,,,,,,0.6129038786416661,0.5446769113035852,-0.8306335123138344,-0.8548071888624063,,-0.5580877039089465,,,,,,0.5440427513111418,0.559517262921968,0.6524013278072113,0.5205587676747488,0.6231407166135856,-0.6002183569069381,0.6719645930566815,,,0.7304829399106567,-0.8244751646748962,0.6865110035936007,,,0.6896705312328254,0.535220943030628,,,0.5399480973014057,0.5962659754767835,,,0.6518193906528554,-0.5089467015332337,,,,,,,1.0,0.6762955216858748,0.6991614376716652,0.8231048389555209,,,-0.520037548766095,0.7412414531720878,0.7276798387885122,-0.7000607958528878,,0.5184308074352743,0.7638084294516804,0.5785498299594313,-0.7414325869182027,,0.5561211415739651,0.5481850306007979,0.5081624362404319,,-0.6552755353356655,,,-0.7200119723642388,,,0.6091400035790576,,,,,,,,,,0.6860364763397379,-0.5319255215234675,,,0.6735404323677564,,0.7058207302893565,,,-0.762792216936468,-0.7073252839469405,,0.6550160043777464,-0.6602692032757933,,-0.5250124180405479,,,,,,,0.7084199146496643,,0.5723187564875304,,,,,0.7920689280125593,,0.5528623459115962,0.6086477257396571,,,,0.8366749229946955,,0.5154090703578748,,,,,,,,,0.7429579844176952,0.6600681896911734,0.7745108395302872,0.82127527348962,,,,,,,,,,,,,,,,,,,
fund_return_2013_q3,,,,,,,,0.5319462876315617,,,,,,,,,,,0.6562287790303117,,,,,,,,0.6698236465032464,,,,,,,0.7005202803365924,-0.6603126974220856,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5428734067322948,,,,,,,,,,,,,,,,,,,,0.6533355907177507,0.719666538435745,0.6036436225655037,0.6756147125945614,0.6624054544786894,0.7580152951526645,0.6328820026497993,0.6204356407374749,0.6627275434266158,0.6864925190896939,-0.7879489253652906,-0.7737111515301697,,,0.5971411846711678,0.6148393578246786,0.7108973525227708,0.7400848512335844,,-0.5484946212630964,0.72393867844883,0.7088532046185474,,,,,,,0.7715216394997078,0.7338668121089087,0.5114863022995296,,-0.5317906667799737,-0.5868035875096509,0.6231834468091777,0.6055714585431045,0.5399045545182071,,-0.7093219040234277,-0.6989062655702961,,,,,,,,,0.7374515513624244,0.6888993761117352,-0.6984932881047043,-0.7222043318577686,-0.5086881870532655,-0.6152764333186657,,,,,,0.5216869432170661,,0.6901542192288835,0.5963635394625119,0.7916401729533796,-0.5823146226916274,0.8011750552007795,-0.5336934206492433,,0.7608051291371197,-0.8102601328687514,,,,0.5760419112116238,0.6839353830988155,0.5109765009282518,0.6375342090947375,,0.7355151328694853,,,0.526871946902346,-0.7030565131341852,0.5095802844405684,,,,,,0.6762955216858748,1.0,,0.5489352422164779,,0.5734170949236429,-0.6977229120321361,0.7198394812472108,0.520403011613132,-0.7666925207778378,,,0.7698540719381566,0.7394513533233799,-0.6581647807518155,,0.5178105087080023,0.5678675804907138,0.5937924518951869,,-0.619753706099969,-0.5306710216765761,,-0.6520272101051636,,,0.6573348705594504,,0.6088916015038933,,,0.5825601967518493,,0.6125908329092256,,,0.7299097421999992,,,,0.7279570484640813,0.588313613252505,0.7612215230621361,,,-0.7356149829738149,-0.6027069843248286,,0.7229430649852149,-0.690018815000959,,-0.605818514495328,-0.5201211376048724,,,,,,0.7029945114075379,,0.635652611537368,,,,,0.7873888343372609,,0.6300503034578889,0.5396937904564658,,,,0.6925278900712257,,0.6432852268928808,,,,,,,,,0.6883433647052623,0.638040519621802,0.7566322264370834,0.6388460516425273,,,,,,,,,,,,,,,,,,,
fund_return_2013_q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5346678176836335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5006159712120858,,,,,,0.5977085142500459,0.6326309813324075,0.5149592033687246,0.5252377350821025,,,,,,,,,,,,,,,,,,,0.7998272775852416,0.7052532455042549,,,,,,,,,,,,,,,,,,,,,-0.6774671711680659,-0.6685225310197002,,,,,,,,,,,,,,,,,,-0.5481154262702956,0.6404280136383174,,,,,,,0.571894604784158,,,-0.6090110326989784,,,,,0.5210514102807666,,,,0.6991614376716652,,1.0,0.6958339499513329,,,,,0.5022101464700505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.592626795075384,0.5968607284975904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556699336325587,,,,,,,,,,,,,,0.5807301280115708,,,,,,,,,,,,,,,,,,,
fund_return_2013_q1,,,,0.6939494242337622,,,,0.5492829560840748,,,,,,,,,,,,,,,,,,,0.6240911580658461,,,,,,,0.6416658422803811,-0.6072339013081043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6934598281639918,0.6457446118452248,,,,0.5545105088933973,0.7620389390441772,0.6641013620516221,0.5043986382322518,0.6214601490751706,0.5676843931665937,0.6646435196544422,0.7618019739938384,0.7714029022262763,0.7913488715753028,0.8117259745314171,-0.6116676811304773,-0.6360766940898783,,,,,0.6322348503636115,0.685790600168467,,,,,,,,,,,0.9169071501878439,0.8645422138587278,0.5170453542641611,,,,0.5523310009473089,0.5603042976612991,,,-0.5976238126796699,-0.5559747467701233,,,,,,,,,0.5396824990773191,,-0.7389873453393366,-0.7627277179459421,,,,,,,,,0.6212722850019377,0.6610904421413087,,0.5467904093446843,-0.6184519149005946,0.5326562584861517,,,0.6899742574895917,-0.7848651625844447,0.6878691740813264,0.5307208916089438,,0.5580492376167732,,,,0.6080276060177993,,,,0.5178923956506014,,,,0.5672169071862914,,,,0.8231048389555209,0.5489352422164779,0.6958339499513329,1.0,,,,0.6192518625625648,0.8092147620947527,-0.6252858666170309,,0.5740352157510812,0.754393608126523,,-0.6419387693710856,0.5919615120609023,,0.5271263178477098,,,-0.6434649665471068,,,-0.5988017161719104,-0.5230170548057397,,,,,,,,,,,,0.6149244265079095,,0.5178920463192075,,0.5680988374057748,,0.6398160487400093,,,-0.6697542576104087,-0.6090450441504972,,0.5525025367195613,-0.5442886336952087,,,,,,,,,0.5957863469880907,,0.5870687023320824,,,,,0.6617773921471197,,0.5668674149587899,,,,,0.767685160126092,,0.5106867699646033,,,,,,,,,0.7106022926504533,0.5264599466988508,0.6276298989744032,0.7458571699156757,,,,,,,,,,,,,,,,,,,
fund_return_2012_q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5831805323422117,,0.5021997263840227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5774752498548859,0.515287484032115,,,,,,,,,,,,0.529363228456139,,,,0.5376606721389948,,,,,,,,,,,-0.5575246004709973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5131140266350639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2012_q3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553721676811735,,,,,,,0.5346739017364228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6172593760339168,-0.6126881254035975,,,,,0.5690560041106556,0.5397984618936225,,-0.5656623662028144,0.5255360489449343,0.5273215675692039,,,,,,,,,0.5968068477738201,,,-0.5481398822469965,0.5434239466635616,,0.5386031526448708,0.5074563787945731,-0.6482606618156376,-0.6037671324141228,,,,,,0.5219354478601084,,,0.5702483184068814,0.5917278072081794,,,,,,,,,-0.6321706812571947,,,,,0.6305208064622502,-0.5725302324311913,0.6456327146504365,,,0.5222854019857568,-0.5140588950396878,,,,,0.5038708628199895,,0.5166152812373214,,,,,,-0.6332334119521758,,,,,0.5145704882218538,,,0.5734170949236429,,,,1.0,-0.5658055926415092,0.5748387436850679,,-0.5802121985507811,,,0.5881753012376657,0.6752768535664208,,,,0.5657763889089059,0.5389442895287356,,-0.5243567734422031,-0.5810115145102462,,,,,0.5106337658883552,,0.5925924601032282,,,,,0.5656926529463517,,,,,,,0.6713956452450146,,0.5726851384811681,,0.5377646127870503,-0.5289726689030825,,,,,,,,,,,,,0.5193440655766774,,,,,,,0.5323755188359055,,,,,,,,,0.516880593486666,,,,,,,,,0.5078130922764197,,,,,,,,,,,,,,,,,,,,,,
fund_return_2012_q2,,,,,,,,-0.5327136053485365,,,,,,,,,,,-0.6047389500009899,,,,,,,,-0.5959689696478,,,,,,,-0.6292860016215105,0.6258361395253187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5398426979442027,,,,,,,,,,,,,,,,,,,,-0.5698879901518078,-0.6371369334682397,,-0.5000265325148682,,-0.601145118393594,,,-0.5049022215761673,-0.5170422110965369,0.7979707693734871,0.7295893309748457,,,,,-0.5616373345315181,-0.5925341275926891,0.5609470166996271,0.6273381149076267,-0.6162217942626477,-0.648280862293503,,,,,,,-0.5052503040831641,-0.5135230355443315,,,0.7704303991680844,0.7081713123570771,,,-0.584288737960723,-0.5236136729741798,0.7183141714556792,0.6797024624169946,,,,,-0.5239926587674343,-0.5302038875708437,,,-0.6931216328869305,-0.659543144275017,0.55485144677111,0.5541993948686799,,0.5228454438562911,,,,,0.5390580928182414,,,-0.6090691087029365,,-0.6455857318832814,0.6021131359555223,-0.6983124754886412,,,-0.5721425154052548,0.6398364215594571,,,,-0.5717270453712968,-0.613919740340193,,-0.5384191361389554,,-0.6158852059849448,,,,0.7154929789187907,,,,,,,-0.520037548766095,-0.6977229120321361,,,,-0.5658055926415092,1.0,-0.7150708047755056,,0.7840937126982391,,,-0.7236892428731169,-0.6772755750852655,0.6467724074538191,,-0.5055930441425429,-0.5361333129521874,-0.6137179850953726,,0.6313383258493827,0.6428965080290381,,0.579683555959315,,,-0.7215288636258248,,-0.6457763117232639,,,-0.5692982375491678,-0.526352510133271,-0.6941857866941119,,,-0.6620018564998369,,,,-0.7595324469654172,-0.6325216073005149,-0.664365062775677,,,0.7185064833830842,,,-0.6615103561874944,0.6281771605776048,,,,,,,,,-0.5162854509295558,,-0.6126510654669001,,,,,-0.593736931306621,,-0.6106726437973535,,,,,,,-0.6600646935215345,,,,,,,,,-0.6224141527118277,,-0.5504454652177323,,,,,,,,,,,,,,,,,,,,
fund_return_2012_q1,,,,0.5620688562548269,,,,0.5461012979764865,,,,,,,,,,,,,,,,,,,0.6856044261070898,,,,,,,0.7050882238456343,-0.6472459401115433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5615699139362527,,,,,,0.7269071300828355,0.6786460739231768,0.6670609689661241,0.7059366716447706,0.7305299513174063,0.7837539268925007,0.7891591971728411,0.7124715178971484,0.8518999324590782,0.7978428764809516,-0.8009317180576302,-0.7641899453566027,,,0.5175467387977707,0.5311493641785953,0.7808301490516115,0.7798992445681179,,,0.7546083611727712,0.7510821786304835,,,,,,,0.7293198764443083,0.7075605974787094,0.7869599213223533,0.6915834986737597,-0.509694193518069,-0.5372039905037893,0.6425969346228297,0.5916441876387772,0.648483834827197,0.5734383603572257,-0.8356253668497281,-0.7694422283234715,,,,,,,0.5016246198406994,,0.7694808401654707,0.7198947645018127,-0.7843075746483488,-0.7350813000947668,-0.522797179928447,-0.58411135293936,,,,,,0.6030110294953243,,0.6845629694668254,0.6213772070842616,0.7210791623139,-0.6266995169703368,0.7771183931946594,,,0.788670817809468,-0.7672079546537435,,,,0.6775893709510522,0.6437871522741775,0.535076450186056,0.6565244727346541,,0.7112480476501915,,,0.6278290599790675,-0.6152083156056376,,,,,,,0.7412414531720878,0.7198394812472108,,0.6192518625625648,,0.5748387436850679,-0.7150708047755056,1.0,0.6415004819661897,-0.8160208565824062,,,0.7773183689877451,0.7745125377237008,-0.749302129528575,0.51969830223015,0.6421609316881136,0.736160980060865,0.7307662575243182,,-0.7859428787303063,,,-0.7538487161065134,,,0.6180740765635703,,0.6392560943409605,,,0.5530130954096997,,0.5149549519239568,,,0.8186287329030792,,,,0.7496927554374141,0.5657077577884303,0.7914416743072348,,0.5044433569332047,-0.7885044658006711,-0.6936022006833781,,0.7702949019194367,-0.7358422785195732,,-0.5954798425510541,-0.5530463738534929,,,,,,0.7558654746851465,,0.6049501775825865,,,,,0.824817261077702,,0.5973645369810948,0.5987386570670286,,,,0.8054409684388166,,0.6187738207382428,,,,,,,,,0.7377501663376298,0.7001315035363053,0.8002426912218089,0.765152374640758,,,,,,,,,,,,,,,,,,,
